NUMERIC_EXPERIMENT_BEGIN
Temperature, 200, 0
0, 0, 0, K, 2018/5/23  9:0:0
1, 0, 0, K, 2018/5/23  9:0:5
2, 0, 0, K, 2018/5/23  9:0:10
3, 0, 0, K, 2018/5/23  9:0:15
4, 0, 0, K, 2018/5/23  9:0:20
5, 0, 0, K, 2018/5/23  9:0:25
6, 0, 0, K, 2018/5/23  9:0:30
7, 0, 0, K, 2018/5/23  9:0:35
8, 0, 0, K, 2018/5/23  9:0:40
9, 0, 0, K, 2018/5/23  9:0:45
10, 0, 0, K, 2018/5/23  9:0:50
11, 0, 0, K, 2018/5/23  9:0:55
12, 0, 0, K, 2018/5/23  9:1:0
13, 0, 0, K, 2018/5/23  9:1:5
14, 0, 0, K, 2018/5/23  9:1:10
15, 0, 0, K, 2018/5/23  9:1:15
16, 0, 0, K, 2018/5/23  9:1:20
17, 0, 0, K, 2018/5/23  9:1:25
18, 0, 0, K, 2018/5/23  9:1:30
19, 0, 0, K, 2018/5/23  9:1:35
20, 0, 0, K, 2018/5/23  9:1:40
21, 0, 0, K, 2018/5/23  9:1:45
22, 0, 0, K, 2018/5/23  9:1:50
23, 0, 0, K, 2018/5/23  9:1:55
24, 0, 0, K, 2018/5/23  9:2:0
25, 0, 0, K, 2018/5/23  9:2:5
26, 0, 0, K, 2018/5/23  9:2:10
27, 0, 0, K, 2018/5/23  9:2:15
28, 0, 0, K, 2018/5/23  9:2:20
29, 0, 0, K, 2018/5/23  9:2:25
30, 0, 0, K, 2018/5/23  9:2:30
31, 0, 0, K, 2018/5/23  9:2:35
32, 0, 0, K, 2018/5/23  9:2:40
33, 0, 0, K, 2018/5/23  9:2:45
34, 0, 0, K, 2018/5/23  9:2:50
35, 0, 0, K, 2018/5/23  9:2:55
36, 0, 0, K, 2018/5/23  9:3:0
37, 0, 0, K, 2018/5/23  9:3:5
38, 0, 0, K, 2018/5/23  9:3:10
39, 0, 0, K, 2018/5/23  9:3:15
40, 0, 0, K, 2018/5/23  9:3:20
41, 0, 0, K, 2018/5/23  9:3:25
42, 0, 0, K, 2018/5/23  9:3:30
43, 0, 0, K, 2018/5/23  9:3:35
44, 0, 0, K, 2018/5/23  9:3:40
45, 0, 0, K, 2018/5/23  9:3:45
46, 0, 0, K, 2018/5/23  9:3:50
47, 0, 0, K, 2018/5/23  9:3:55
48, 0, 0, K, 2018/5/23  9:4:0
49, 0, 0, K, 2018/5/23  9:4:5
50, 0, 0, K, 2018/5/23  9:4:10
51, 0, 0, K, 2018/5/23  9:4:15
52, 0, 0, K, 2018/5/23  9:4:20
53, 0, 0, K, 2018/5/23  9:4:25
54, 0, 0, K, 2018/5/23  9:4:30
55, 0, 0, K, 2018/5/23  9:4:35
56, 0, 0, K, 2018/5/23  9:4:40
57, 0, 0, K, 2018/5/23  9:4:45
58, 0, 0, K, 2018/5/23  9:4:50
