1.70724, 2, 0, Pa, 2018/5/23 9:0:0
7.26906, 2, 0, Pa, 2018/5/23 9:0:5
8.25723, 2, 0, Pa, 2018/5/23 9:0:10
17.9213, 2, 0, Pa, 2018/5/23 9:0:15
21.5715, 2, 0, Pa, 2018/5/23 9:0:20
27.3274, 2, 0, Pa, 2018/5/23 9:0:25
30.3441, 2, 0, Pa, 2018/5/23 9:0:30
37.5972, 2, 0, Pa, 2018/5/23 9:0:35
44.1109, 2, 0, Pa, 2018/5/23 9:0:40
47.0204, 2, 0, Pa, 2018/5/23 9:0:45
54.3491, 2, 0, Pa, 2018/5/23 9:0:50
55.9063, 2, 0, Pa, 2018/5/23 9:0:55
59.9011, 2, 0, Pa, 2018/5/23 9:1:0
68.3214, 2, 0, Pa, 2018/5/23 9:1:5
70.7494, 2, 0, Pa, 2018/5/23 9:1:10
79.9719, 2, 0, Pa, 2018/5/23 9:1:15
80.3418, 2, 0, Pa, 2018/5/23 9:1:20
81.8818, 2, 0, Pa, 2018/5/23 9:1:25
90.2226, 2, 0, Pa, 2018/5/23 9:1:30
95.9204, 2, 0, Pa, 2018/5/23 9:1:35
104.038, 2, 0, Pa, 2018/5/23 9:1:40
105.742, 2, 0, Pa, 2018/5/23 9:1:45
111.035, 2, 0, Pa, 2018/5/23 9:1:50
117.679, 2, 0, Pa, 2018/5/23 9:1:55
121.757, 2, 0, Pa, 2018/5/23 9:2:0
131.218, 2, 0, Pa, 2018/5/23 9:2:5
131.258, 2, 0, Pa, 2018/5/23 9:2:10
136.425, 2, 0, Pa, 2018/5/23 9:2:15
137.397, 2, 0, Pa, 2018/5/23 9:2:20
144.881, 2, 0, Pa, 2018/5/23 9:2:25
151.877, 2, 0, Pa, 2018/5/23 9:2:30
159.91, 2, 0, Pa, 2018/5/23 9:2:35
164.709, 2, 0, Pa, 2018/5/23 9:2:40
168.851, 2, 0, Pa, 2018/5/23 9:2:45
171.513, 2, 0, Pa, 2018/5/23 9:2:50
180.031, 2, 0, Pa, 2018/5/23 9:2:55
182.395, 2, 0, Pa, 2018/5/23 9:3:0
189.018, 2, 0, Pa, 2018/5/23 9:3:5
192.879, 2, 0, Pa, 2018/5/23 9:3:10
197.878, 2, 0, Pa, 2018/5/23 9:3:15
203.291, 2, 0, Pa, 2018/5/23 9:3:20
206.744, 2, 0, Pa, 2018/5/23 9:3:25
208.628, 2, 0, Pa, 2018/5/23 9:3:30
220.553, 2, 0, Pa, 2018/5/23 9:3:35
